tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,Activity
0.92876299,-0.29290091,-0.11444597,-0.18412735,0.20726498,0.066129125,5
0.93275798,-0.30372669,-0.11828271,0.021608091,-0.040591367,-0.048958024,5
0.92536905,-0.30065529,-0.098110712,0.34403075,-0.4597221,0.07181939,5
0.93203802,-0.27888357,-0.091019497,0.19187906,-0.31747279,0.061948912,5
0.90974815,-0.2846523,-0.077286778,0.38769415,-0.40765862,-0.070705995,5
0.9205884,-0.27698157,-0.072072717,-0.053158873,-0.14539169,0.14017784,5
0.92572566,-0.29310478,-0.098403444,-0.42929661,0.22799077,0.14264002,5
0.92261068,-0.29716464,-0.11369725,-0.11262492,-0.013217741,0.086323218,5
0.91638183,-0.29926353,-0.11755866,-0.086782419,0.0648229,0.12596236,5
0.92233939,-0.29931997,-0.11222612,-0.17256499,-0.11692285,-0.01451778,5
0.91868692,-0.28803831,-0.083576467,0.27473671,-0.53567279,0.029291425,5
0.92029884,-0.26803107,-0.071058677,0.34177463,-0.2489889,0.18573351,5
0.96296785,-0.27325393,-0.033493074,0.098123013,0.29317541,-0.11263211,2
0.94513347,-0.27146065,0.078170027,0.008362555,-0.01547023,0.054069659,2
0.94045529,-0.28140478,0.098272452,-0.028661815,-0.12389883,0.12006802,2
0.94166056,-0.28041065,0.093063263,-0.017228882,-0.16373047,0.15159963,2
0.9396718,-0.28861947,0.084701862,-0.011720996,-0.12966119,0.079543298,2
0.94130964,-0.28529179,0.077148863,-0.046437834,-0.043868931,0.022950301,2
0.94855074,-0.25932702,0.079765387,-0.042785807,-0.034732154,0.090781802,2
0.95160266,-0.23924146,0.096193115,-0.023130777,-0.1119408,0.12462385,2
0.94905557,-0.24059547,0.10434661,-0.025008465,-0.083612503,0.11174234,2
0.94890036,-0.2445012,0.099113478,-0.028446865,-0.063348702,0.095032467,2
0.95062873,-0.24899157,0.093885833,-0.057211559,-0.006225754,0.12797111,2
0.94673214,-0.2623037,0.10037915,-0.019033553,-0.058092584,0.079191877,2
0.93737145,-0.27559639,0.12890245,0.030779264,-0.18481573,0.067743722,2
0.93560613,-0.28138037,0.13393841,-0.018279919,-0.081278055,0.091088966,2
0.9364531,-0.28180172,0.1259962,-0.06326867,-0.052522594,0.06678092,2
0.93154212,-0.28789466,0.13543694,-0.057290758,-0.098987187,0.07343487,2
0.87781379,-0.40152052,0.07669843,0.054166143,0.14427886,-0.34846872,2
0.91934239,-0.34584571,0.088514189,0.014271365,0.049651527,-0.15666507,2
0.92672023,-0.32372106,0.093899246,-0.011434699,-0.010850141,0.011364572,2
0.92472311,-0.33111101,0.088711295,-0.040487334,-0.042439446,0.087495515,2
0.92199595,-0.3366264,0.091721636,-0.007381341,-0.10082767,0.091063448,2
0.92178308,-0.33592584,0.095131799,-0.006190445,-0.10188884,0.10182067,2
0.92471364,-0.32855141,0.097243012,-0.042229213,-0.071239044,0.1116568,2
0.92560608,-0.32472455,0.10031865,-0.03420405,-0.078651817,0.10394447,2
0.92365345,-0.32914012,0.10240142,-0.029491168,-0.075947613,0.08380339,2
0.92266071,-0.33227186,0.10283183,-0.022930556,-0.07844609,0.079599498,2
0.92353812,-0.32963491,0.1035263,-0.025389727,-0.078959942,0.087362615,2
0.92347292,-0.32868106,0.10282406,-0.031376149,-0.075948705,0.088441619,2
0.92286482,-0.33018623,0.10192018,-0.029797911,-0.07047909,0.082169683,2
0.92359637,-0.32962473,0.10239003,-0.029852186,-0.071417469,0.08525651,2
0.92476648,-0.32678831,0.10212926,-0.05181383,-0.069340204,0.073369946,2
0.93139929,-0.026774002,0.19167062,-0.031288463,-0.18638331,0.38056143,1
0.95148753,0.01682111,0.22763691,-0.041017514,-0.12744991,0.28648082,1
0.94539933,-0.012283014,0.2103705,-0.038779028,-0.10400002,0.1876931,1
0.94392635,-0.004313032,0.21883974,-0.034284718,-0.090592356,0.12188351,1
0.94182903,0.000491694,0.22637663,-0.029247319,-0.070105333,0.073698494,1
0.93927713,0.007733736,0.23321889,-0.02243243,-0.039089032,0.021150354,1
0.92804449,0.034264504,0.25084524,-0.014804431,0.081775604,-0.21708712,1
0.85160108,0.15402201,0.31758838,-0.022568075,0.053439898,-0.12877734,1
0.69555133,0.35706445,0.41095272,-0.034481072,-0.14998863,0.26791095,1
0.58744543,0.46528206,0.46487907,-0.035571058,-0.2054815,0.31711058,1
0.5709617,0.46481225,0.48009693,-0.035347554,-0.15778176,0.21925271,1
0.57009544,0.46261283,0.4828826,-0.031861126,-0.1067283,0.14109302,1
0.93126851,0.095812876,0.16815987,-0.10778338,0.074142352,-0.27669428,1
0.96122816,0.043313591,0.10879327,-0.098682023,0.084186184,-0.16116907,1
0.96153142,0.064629886,0.093937488,-0.070372324,0.003821929,0.006981616,1
0.95819873,0.078699799,0.09666728,-0.04916747,-0.05053691,0.094210117,1
0.958004,0.079058544,0.098663131,-0.035042567,-0.069531516,0.11192236,1
0.95731352,0.080647526,0.10350024,-0.02484725,-0.087810813,0.11388898,1
0.95639885,0.082063172,0.10826421,-0.022366232,-0.092715311,0.10654979,1
0.95586538,0.081428777,0.1085526,-0.021627301,-0.10059149,0.095456717,1
0.95691481,0.081035898,0.10192556,-0.024235422,-0.091604245,0.090989199,1
0.95980349,0.077820032,0.088746612,-0.0290173,-0.059109414,0.081373377,1
0.96069451,0.075524954,0.08349621,-0.02886075,-0.05685688,0.080138487,1
0.95971181,0.077284441,0.086040778,-0.028261346,-0.068975282,0.086031435,1
0.95980632,0.07793338,0.087422822,-0.028733838,-0.068793565,0.084129807,1
0.95976734,0.07756362,0.089452087,-0.027147095,-0.072197872,0.079167289,1
-0.31618977,0.77207768,0.6131905,-0.02138801,-0.18998582,0.72394893,3
-0.32171341,0.75793363,0.62098933,-0.008680932,-0.080660505,0.4586519,3
-0.32615383,0.76275314,0.62258888,0.000994793,-0.060251789,0.22973879,3
-0.32851918,0.75798702,0.62923341,-0.010577393,-0.062471397,0.10145362,3
-0.32686995,0.7570917,0.62952805,-0.019149399,-0.067025392,0.059355719,3
-0.32263062,0.75722125,0.62901215,-0.022825854,-0.072472952,0.049052916,3
-0.3176732,0.75814714,0.62743209,-0.026772317,-0.070867791,0.056444252,3
-0.31870751,0.75954496,0.62568864,-0.03115254,-0.071996204,0.080674506,3
-0.3199115,0.75766349,0.62804508,-0.029594769,-0.072014755,0.085608676,3
-0.31694486,0.75561068,0.63018789,-0.020817177,-0.087743662,0.085824113,3
-0.31287598,0.75740991,0.62775234,-0.024935058,-0.084831822,0.087660777,3
-0.30471213,0.76133611,0.62108486,-0.033028002,-0.063389247,0.080819271,3
-0.30192641,0.76297445,0.61851538,-0.035335352,-0.075195598,0.077689969,3
-0.30704684,0.76351573,0.61945453,-0.028510465,-0.059017617,0.095731824,3
-0.26888801,0.86870478,0.45028338,0.033893568,-0.058758945,0.49838661,3
-0.26522323,0.85811094,0.45953797,0.016429205,-0.069991199,0.28138948,3
-0.27696099,0.86092969,0.46250077,-0.005994585,-0.07581175,0.13680825,3
-0.27962596,0.86052731,0.46326012,-0.021722348,-0.077036503,0.074851054,3
-0.28123142,0.86048625,0.46307538,-0.030021629,-0.077374577,0.059452176,3
-0.28332587,0.85994309,0.46465365,-0.031315998,-0.076944788,0.064657144,3
-0.28476136,0.85973371,0.46578551,-0.028936479,-0.075735735,0.073415166,3
-0.28483719,0.86049591,0.46504359,-0.028499565,-0.073793664,0.080057496,3
-0.28496747,0.86013781,0.46466506,-0.028609278,-0.074486457,0.084644058,3
-0.28576543,0.85965715,0.46512455,-0.023756303,-0.088758479,0.089810169,3
-0.28221134,0.86104294,0.46287088,-0.025725956,-0.079286839,0.08587382,3
-0.27737213,0.86284441,0.45859135,-0.031728318,-0.056203666,0.082664626,3
-0.27921621,0.86301299,0.45869331,-0.030610284,-0.061935331,0.090349419,3
-0.28306548,0.86211533,0.46145095,-0.027528341,-0.076322843,0.088200204,3
-0.28360894,0.8613818,0.46254211,-0.025070976,-0.080582202,0.084801072,3
-0.28300724,0.86147034,0.46200887,-0.0269615,-0.077031193,0.087852108,3
0.94613051,-0.25669097,-0.091242197,0.066472613,-0.18039075,0.021533809,4
0.94528949,-0.25759208,-0.10489307,-0.089168441,-0.12043154,0.16417322,4
0.94077472,-0.2575512,-0.11861126,-0.061527941,-0.064480824,0.085618977,4
0.93632021,-0.25912452,-0.12773179,-0.054068507,-0.055461268,0.087684294,4
0.9373502,-0.25082418,-0.14050549,-0.05403832,-0.028236978,0.14100077,4
0.93678815,-0.25385758,-0.14009704,-0.022775524,-0.052468916,0.070895558,4
0.93448232,-0.26060904,-0.13228207,-0.036354101,-0.059011104,0.051314969,4
0.93121915,-0.26102467,-0.12720464,-0.049377972,-0.040706581,0.088670272,4
0.9354748,-0.26237281,-0.11655385,-0.007684126,-0.069096185,0.069921259,4
0.93902959,-0.264625,-0.11112708,-0.046051763,-0.02694321,0.080043022,4
0.93853171,-0.27272021,-0.1097687,-0.028949159,-0.086649036,0.076388851,4
0.93965592,-0.27395698,-0.10112523,-0.002413382,-0.14461133,0.075883869,4
0.93768834,-0.26646757,-0.10705056,-0.073476297,-0.08724244,0.13429459,4
0.93994338,-0.26941616,-0.12329968,-0.040348902,-0.0916075,0.082319435,4
0.94786257,-0.27527019,-0.12492123,-0.030080005,-0.063556361,0.060036485,4
0.95308034,-0.26720738,-0.12315697,-0.02331357,-0.038185277,0.079150782,4
0.95112743,-0.23582271,-0.097200275,-0.21906073,0.047995064,0.16012164,4
0.94276615,-0.26002778,-0.11037948,-0.14972465,-0.048160616,0.2055441,4
0.93937421,-0.26309071,-0.11025297,-0.034762252,-0.047998273,0.10659442,4
0.93809782,-0.2672514,-0.1106393,-0.035199923,-0.079961612,-0.007408806,4
0.93741942,-0.26800762,-0.11797386,-0.055288565,-0.0662048,0.035617156,4
0.93968867,-0.26399353,-0.12847455,-0.073362628,-0.033833148,0.096336795,4
0.94176073,-0.26686114,-0.13704165,-0.023455347,-0.047033212,0.070586588,4
0.94432674,-0.26272778,-0.12420454,0.003363573,-0.11989867,0.094460414,4
0.94303633,-0.24971085,-0.097906271,-0.024796663,-0.13294861,0.16954749,4
0.9395933,-0.25682318,-0.1039237,-0.035884563,-0.021643957,0.1329211,4
0.94299036,-0.2736849,-0.12423832,-0.008922726,-0.062212751,0.078692872,4
0.9400291,-0.28244706,-0.1253916,-0.047285891,-0.085753909,0.082237062,4
0.93039415,-0.28701156,-0.1238798,-0.017925213,-0.080922418,0.048540746,4
0.93626567,-0.27899633,-0.12100072,0.024241922,-0.10550662,0.078866212,4
0.93958156,-0.26859116,-0.12072574,-0.027958843,-0.074018901,0.070841454,4
0.93362318,-0.20523338,-0.10848042,-0.34608336,0.25036627,0.29980431,5
0.93836225,-0.21762438,-0.1078557,-0.45950545,0.27944209,0.2822654,5
0.94732838,-0.24235631,-0.098996129,-0.53975614,0.2055298,0.13346743,5
0.9505645,-0.25010317,-0.0597969,-0.106919,-0.1509943,0.047619657,5
0.93847757,-0.23608549,-0.04761789,-0.10747889,-0.0057962,0.16724657,5
0.94165747,-0.22897882,-0.088979323,-0.060738444,-0.006446023,0.058454237,5
0.95366394,-0.23485919,-0.09305516,0.42079886,-0.37282416,-0.050570165,5
0.95541351,-0.23298304,-0.075842044,0.42823799,-0.28349718,-0.007877622,5
0.91759829,-0.24508672,-0.085020218,-0.56581407,0.19181828,0.18674081,5
0.92055297,-0.2577762,-0.095657561,-0.40653329,0.2665402,0.16292663,5
0.9410926,-0.25526656,-0.092763096,-0.64602664,0.21098421,0.14506827,5
0.95543017,-0.23629316,-0.075221058,-0.19671608,-0.10293251,0.099194158,5
0.9559322,-0.23036262,-0.065386183,-0.098798508,0.058507583,0.15591089,5
0.95113074,-0.2444992,-0.075689167,-0.07475724,-0.023617606,0.087509605,5
0.94688931,-0.24840143,-0.10613298,0.41084723,-0.35896533,0.032450882,5
0.94875254,-0.23724962,-0.12513068,-0.03929183,-0.03098974,0.21990963,5
0.89954002,-0.27712707,-0.12866409,-0.17326879,0.068355892,0.11311726,5
0.92932366,-0.27204223,-0.10895139,-0.59757376,0.14984697,0.13857842,5
0.94160054,-0.25340597,-0.10287294,-0.31976376,0.08575552,0.1458147,5
0.92763534,-0.24293701,-0.095791523,-0.037403601,-0.091154513,0.27518866,5
0.92103051,-0.25954349,-0.10735212,-0.001390779,-0.17031613,0.1352535,5
0.91193741,-0.2773347,-0.12341585,0.3558192,-0.28580862,-0.074728509,5
0.91136663,-0.26973631,-0.11530446,-0.44410844,0.24310033,0.31418112,5
0.91875957,-0.34508795,-0.15338932,0.25671397,-0.25816231,-0.073977483,6
0.87932603,-0.40299664,-0.14965569,0.072562639,-0.15939935,-0.050160367,6
0.87096991,-0.40623017,-0.16054309,0.28265293,-0.23569433,-0.16767915,6
0.88212534,-0.3918715,-0.1541517,0.38921298,-0.37748301,-0.08965876,6
0.89109138,-0.37927808,-0.13809182,-0.046651264,-0.061934612,0.17060235,6
0.89124446,-0.37793804,-0.14238619,-0.17027602,0.098482571,0.114265,6
0.89129173,-0.38026085,-0.14108568,0.13151241,-0.17575512,0.060018198,6
0.89052242,-0.38463726,-0.12349821,-0.035565133,-0.038427934,0.14569117,6
0.88751603,-0.38271479,-0.11740697,-0.39633218,0.13555378,0.18021005,6
0.9268682,-0.3408577,-0.11944128,0.50701218,-0.43321936,-0.2437879,6
0.88841369,-0.38715793,-0.16651347,0.34526971,-0.32808686,-0.18259317,6
0.878983,-0.39316602,-0.15948156,0.59943301,-0.567552,-0.18561428,6
0.88831515,-0.39506907,-0.12348136,0.21139212,-0.25142673,-0.028569444,6
0.90046886,-0.37939735,-0.12322388,-0.17614196,0.049426211,0.11250391,6
0.90131127,-0.36986671,-0.12819651,0.13041777,-0.21092832,0.073772667,6
0.89284081,-0.38445152,-0.12779658,-0.22778362,0.004006615,0.23829425,6
0.8782985,-0.39656275,-0.14911734,-0.43539184,0.22773337,0.21635061,6
0.91483438,-0.35690044,-0.16143027,0.0520101,-0.10145294,-0.042580079,6
0.87333575,-0.4100083,-0.16882632,0.019158344,-0.054220272,-0.010189481,6
0.85919205,-0.41668715,-0.16522134,0.44471789,-0.44247692,-0.20309987,6
0.85968914,-0.41361842,-0.14334893,0.2820599,-0.35171363,-0.076944998,6
0.8667698,-0.40200313,-0.12972198,-0.095296039,-0.059431054,0.10488789,6
0.87908382,-0.38882955,-0.12063128,0.068955716,-0.13875806,0.11782716,6
0.89621101,-0.36755024,-0.10609795,-0.24297382,0.16659976,0.24264444,6
0.90060794,-0.36668007,-0.11056896,-0.45818719,0.28049582,0.27372839,6
0.88529489,-0.39176344,-0.12814006,0.19766735,-0.31999477,-0.006706304,6
0.92126908,-0.32971681,-0.16555496,0.11643805,-0.15982245,0.010325351,6
0.88227786,-0.38717834,-0.14579698,-0.019977146,-0.093461455,0.063807176,6
0.8692573,-0.40287357,-0.14319039,0.44448847,-0.43162901,-0.18357685,6
0.87687012,-0.39668956,-0.156327,0.29492964,-0.28495175,-0.067089032,6
0.87224429,-0.40541698,-0.16026484,-0.098133858,-0.10327203,0.14133787,6
0.86170467,-0.43742632,-0.15683227,0.052390047,-0.29329174,0.023818935,6
0.8714777,-0.42834719,-0.14312527,-0.29199192,0.1048354,0.20151141,6
0.87784549,-0.40651985,-0.141249,-0.21174244,0.18607137,0.14936275,6
0.96203514,-0.26083287,0.005586878,-0.10241043,0.16656886,-0.070760963,2
0.94857237,-0.25819453,0.017291521,-0.072184053,0.029745307,0.042217921,2
0.94925711,-0.27084888,-0.01863866,-0.021670111,-0.043684401,0.053558683,2
0.94845605,-0.27337953,-0.014883373,-0.013671179,-0.091058359,0.092924112,2
0.94913417,-0.27365208,-0.010864099,0.014298399,-0.13719216,0.11068783,2
0.94774721,-0.27942935,-0.013851766,-0.027181218,-0.092586809,0.088758573,2
0.94716223,-0.27827092,-0.016684971,-0.065866727,-0.070563089,0.10304426,2
0.94684357,-0.27868945,-0.021760105,-0.029010036,-0.075785537,0.088557107,2
0.94579263,-0.28373506,-0.028739615,-0.027718488,-0.057613289,0.080644895,2
0.9463537,-0.28325059,-0.02856259,-0.031810248,-0.066516727,0.075580935,2
0.94803905,-0.2797287,-0.027092422,-0.028438446,-0.069066205,0.089174236,2
0.94849851,-0.27833617,-0.027505118,-0.02430311,-0.076432331,0.091736331,2
0.94726611,-0.27984135,-0.026748845,-0.028218957,-0.07957752,0.080070871,2
0.94734715,-0.27881083,-0.028521929,-0.02849885,-0.071696533,0.089310084,2
0.89411349,-0.38213423,-0.087204342,-0.009504688,0.044817096,-0.13520867,2
0.92590447,-0.33617499,-0.046375747,0.045678391,-0.18189001,0.015237954,2
0.926588,-0.32876061,-0.078975649,-0.012203757,-0.064912961,0.1558818,2
0.91900915,-0.34807061,-0.080590956,-0.076373857,-0.056371343,0.095767557,2
0.9201241,-0.34784851,-0.07928537,-0.093421563,-0.062776425,0.076141977,2
0.92875641,-0.32415517,-0.088498104,-0.020551573,-0.06815852,0.12238374,2
0.93150475,-0.315222,-0.089770636,-0.016109109,-0.030642225,0.090576075,2
0.93350926,-0.31240185,-0.069887811,0.004969389,-0.10553504,0.079875818,2
0.9363432,-0.30874001,-0.05562234,-0.011205624,-0.11837187,0.073917616,2
0.9366963,-0.30766191,-0.061867015,-0.066609467,-0.056834509,0.11604311,2
0.9351392,-0.30807911,-0.069367439,-0.010875349,-0.087992725,0.12632228,2
0.93234889,-0.31381419,-0.071491693,-0.015277922,-0.078974313,0.082198476,2
0.9300687,-0.32060146,-0.072966566,-0.066678962,-0.052947564,0.081775823,2
0.92865584,-0.32283349,-0.077731371,-0.02869357,-0.072824392,0.071336846,2
0.92898153,-0.32122621,-0.082273129,-0.025367574,-0.07269355,0.066939729,2
0.93173645,-0.31468974,-0.082649529,-0.020128173,-0.076038569,0.097197856,2
0.88597087,0.2467285,0.19202753,0.0162094,-0.27942087,0.51757804,1
0.8536971,0.31364947,0.22539573,-0.01246388,-0.18989062,0.45609023,1
0.8405261,0.28865328,0.23816747,-0.026502047,-0.1747819,0.26988861,1
0.83815738,0.2887826,0.26577782,-0.029575215,-0.14612524,0.15059003,1
0.83534567,0.29072325,0.27102272,-0.031638972,-0.099666458,0.08639743,1
0.83527163,0.29002318,0.27046884,-0.030616536,-0.076141434,0.065446256,1
0.83518531,0.28975365,0.27146696,-0.028054555,-0.07037087,0.068264647,1
0.83445156,0.29026461,0.27279305,-0.028160641,-0.065341544,0.074154954,1
0.83346966,0.29127583,0.27402435,-0.026727748,-0.069696688,0.083222939,1
0.83317869,0.29092128,0.2742931,-0.027330968,-0.074845441,0.085135034,1
0.83336726,0.28996334,0.27345183,-0.029206588,-0.077885022,0.080322979,1
0.83294652,0.290122,0.27276976,-0.022407117,-0.084355638,0.08764146,1
0.92746697,0.064106173,-0.066142816,-0.16747116,0.23694426,-0.39680911,1
0.93357438,0.043855604,-0.081190283,-0.17435423,-0.090626239,0.000409528,1
0.9713546,0.008122067,-0.036319285,-0.11204087,-0.11964438,0.04567264,1
0.97580644,-0.02709217,-0.059097657,-0.055270647,-0.093908884,0.003385943,1
0.97247872,-0.025079884,-0.073368754,-0.024636207,-0.035041391,0.055062857,1
0.97201228,-0.005786833,-0.079187739,-0.019700325,-0.070025588,0.1325866,1
0.97263668,0.000198481,-0.07917646,-0.022245624,-0.060660809,0.10766831,1
0.97299217,-0.004630076,-0.073588298,-0.021892736,-0.080167878,0.088898927,1
0.97316906,-0.001450506,-0.068271118,-0.026648722,-0.069823485,0.079003256,1
0.97270052,0.009117668,-0.063445331,-0.029639788,-0.059294739,0.095248933,1
0.97224588,0.013887638,-0.055666079,-0.026035043,-0.098914747,0.09013832,1
0.97196068,0.011235204,-0.053938311,-0.033696544,-0.20045292,0.060306616,1
0.96615372,0.027252822,-0.086765589,-0.030590968,-0.080240984,0.063859472,1
0.95750237,0.05262745,-0.13541154,-0.015374248,0.076804848,0.17448144,1
-0.18467921,0.87543129,0.39669916,-0.11695936,-0.11567016,0.75187253,3
-0.18163937,0.87083947,0.40848812,-0.070791938,-0.067747875,0.40342451,3
-0.17949786,0.86238618,0.42923097,-0.044074767,-0.052004648,0.18118524,3
-0.18870997,0.86262053,0.43446471,-0.028138217,-0.061051152,0.071716401,3
-0.19335934,0.85979236,0.4417077,-0.024026694,-0.064970994,0.044588357,3
-0.19860779,0.85698738,0.44958894,-0.021543593,-0.077024283,0.051804572,3
-0.20240488,0.85476944,0.45502609,-0.021844253,-0.079851107,0.06685469,3
-0.20315832,0.85388184,0.45764148,-0.023586513,-0.082897711,0.077936014,3
-0.2022668,0.85414757,0.45785995,-0.024177956,-0.087220205,0.081513614,3
-0.20005544,0.85660729,0.45189477,-0.027827977,-0.089746813,0.081721132,3
-0.19748218,0.85950028,0.44394721,-0.023657953,-0.0958275,0.080536377,3
-0.19896731,0.86073534,0.44240932,-0.035762769,-0.052823703,0.081168189,3
-0.20312105,0.86166672,0.44231854,-0.040481819,-0.020734321,0.096978279,3
-0.21237569,0.86001482,0.44772838,-0.026105122,-0.052930842,0.10232494,3
-0.2244182,0.85497069,0.46225573,-0.020265349,-0.10220929,0.089621799,3
-0.22572374,0.85298966,0.46766641,-0.01406538,-0.11055186,0.093479838,3
-0.16991791,0.90163872,0.35600268,0.12662237,0.13991714,0.47313209,3
-0.16407592,0.87125956,0.40007551,0.089121198,0.005883717,0.29105234,3
-0.17014842,0.86390636,0.4228654,0.031354661,-0.065265657,0.14414806,3
-0.17142693,0.85782535,0.44016108,-0.006188485,-0.086840005,0.07846504,3
-0.17603018,0.85419571,0.44767806,-0.025813594,-0.096075544,0.058088415,3
-0.17934607,0.85328244,0.45130536,-0.032946875,-0.090243567,0.063016533,3
-0.18024748,0.85237181,0.45316169,-0.032911526,-0.08554443,0.073534997,3
-0.18072981,0.8517403,0.45372269,-0.030677807,-0.07672478,0.082297468,3
-0.18194696,0.85208652,0.45345081,-0.030348382,-0.067615519,0.088837414,3
-0.18252571,0.85136465,0.45493912,-0.027439105,-0.078793831,0.085955875,3
-0.18249906,0.8501674,0.45717955,-0.025817653,-0.07866651,0.083354368,3
-0.18330727,0.85111953,0.45576663,-0.028639659,-0.065177378,0.088338402,3
-0.18486989,0.8516083,0.45689347,-0.028960159,-0.069104301,0.08866155,3
